clone_id	correct_id	correct_female	correct_male	removed	year	generation
0204260	0204260	1207/17	9400208	false	2002	2
0204273	0204273	1207/17	9400131	false	2002	2
0204306	0204306	1207/17	9400131	false	2002	2
0204395	0204395	1207/17	9400131	false	2002	2
0204398	0204398	1207/17	9400131	false	2002	2
0204476	0204476	1207/17	9400131	false	2002	2
0204489	0204489	9400131	9400208	false	2002	2
0204520	0204520	1207/17	9400131	false	2002	2
0204603	0204603	9400208	9400404	false	2002	2
0204606	0204606	9400208	9400404	false	2002	2
0204610	0204610	9400208	9400404	false	2002	2
0204637	0204637	MRTM1	9400131	false	2002	2
0204674	0204674	9400208	9400404	false	2002	2
0204731	0204731	1207/17	9400131	false	2002	2
0204791	0204791	9400208	9400404	false	2002	2
0204835	0204835	9400208	9400404	false	2002	2
0205178	0205178	TL1	9400225	false	2002	2
0205217	0205217	9400208	9400404	false	2002	2
0205221	0205221	9400208	9400404	false	2002	2
0205440	0205440	TL1	9400225	false	2002	2
0205465	0205465	9400208	9400404	false	2002	2
0205473	0205473	9400208	9400404	false	2002	2
0205491	0205491	15/10	9400131	false	2002	2
0205747	0205747	9400404	9400208	false	2002	2
0300688	0300688	1602/7	9400131	false	2003	2
0300695	0300695	1602/7	9400131	false	2003	2
0300793	0300793	1602/7	9400131	false	2003	2
0300801	0300801	1602/7	9400131	false	2003	2
0300833	0300833	1602/7	9400131	false	2003	2
0300850	0300850	1602/7	9400225	false	2003	2
0301102	0301102	502/7	9400225	false	2003	2
0301114	0301114	502/7	9400225	false	2003	2
0301131	0301131	502/7	9400225	false	2003	2
0301132	0301132	502/7	9400225	false	2003	2
0301191	0301191	502/7	9400225	false	2003	2
0301222	0301222	1207/17	9400225	false	2003	2
0301223	0301223	1207/17	9400225	false	2003	2
0301225	0301225	1207/17	9400225	false	2003	2
0301230	0301230	1207/17	9400225	false	2003	2
0301233	0301233	1207/17	9400225	false	2003	2
0301241	0301241	1207/17	9400225	false	2003	2
0301242	0301242	1207/17	9400225	false	2003	2
0301250	0301250	1207/17	9400225	false	2003	2
0301254	0301254	1207/17	9400225	false	2003	2
0301332	0301332	502/7	9400208	false	2003	2
0301350	0301350	1602/7	9400208	false	2003	2
0301355	0301355	1602/7	9400208	false	2003	2
0301371	0301371	1207/17	9400225	false	2003	2
0301399	0301399	1602/7	9400208	false	2003	2
0301421	0301421	502/7	9400131	false	2003	2
0301491	0301491	1602/7	9400208	false	2003	2
0301499	0301499	1602/7	9400208	false	2003	2
0301511	0301511	1602/7	9400208	false	2003	2
0301513	0301513	1602/7	9400208	false	2003	2
0301525	0301525	1506/7	9400225	false	2003	2
0301526	0301526	1506/7	9400225	false	2003	2
0301542	0301542	502/7	9400131	false	2003	2
0301546	0301546	502/7	9400131	false	2003	2
0301557	0301557	502/7	9400131	false	2003	2
0301601	0301601	1602/7	9400208	false	2003	2
0301602	0301602	1602/7	9400208	false	2003	2
0301851	0301851	864	10/3	false	2003	1
0302174	0302174	16/163	MRTM1	false	2003	1
0302186	0302186	16/163	MRTM1	false	2003	1
0302194	0302194	16/163	MRTM1	false	2003	1
0302557	0302557	6/8	16/163	false	2003	1
0302563	0302563	864	10/3	false	2003	1
0302593	0302593	MRTM1	16/163	false	2003	1
0302602	0302602	MRTM1	16/163	false	2003	1
0302684	0302684	MRTM1	14/140	false	2003	1
0302729	0302729	864	10/3	false	2003	1
0302748	0302748	MRTM1	EJULU	false	2003	1
0302754	0302754	MRTM1	EJULU	false	2003	1
0302757	0302757	MRTM1	EJULU	false	2003	1
0302824	0302824	MRTM1	EJULU	false	2003	1
0302863	0302863	S15/10	10/3	false	2003	1
0302871	0302871	MRTM1	EJULU	false	2003	1
0302951	0302951	MRTM1	EJULU	false	2003	1
0302975	0302975	MRTM1	EJULU	false	2003	1
0302993	0302993	MRTM1	EJULU	false	2003	1
0303005	0303005	MRTM1	EJULU	false	2003	1
0303009	0303009	MRTM1	EJULU	false	2003	1
0303011	0303011	MRTM1	EJULU	false	2003	1
0303012	0303012	MRTM1	EJULU	false	2003	1
0303020	0303020	MRTM1	EJULU	false	2003	1
0303096	0303096	16/163	864	false	2003	1
0303116	0303116	16/163	864	false	2003	1
0303186	0303186	864	6/8	false	2003	1
0303392	0303392	16/163	10/3	false	2003	1
0303404	0303404	16/163	10/3	false	2003	1
0303407	0303407	16/163	10/3	false	2003	1
0303415	0303415	16/163	10/3	false	2003	1
0303452	0303452	6/8	864	false	2003	1
0303476	0303476	S15/10	13/005	false	2003	1
0303478	0303478	15/10	13/005	false	2003	1
0303521	0303521	EJULU	S15/10	false	2003	1
0303533	0303533	6/8	13/005	false	2003	1
0303548	0303548	6/8	13/005	false	2003	1
0303587	0303587	MRTM1	14/140	false	2003	1
0303603	0303603	MRTM1	14/140	false	2003	1
0303624	0303624	864	EJULU	false	2003	1
0303641	0303641	864	EJULU	false	2003	1
0303653	0303653	864	EJULU	false	2003	1
0303676	0303676	MRTM1	16/163	false	2003	1
0303683	0303683	MRTM1	13/005	false	2003	1
0303692	0303692	16/163	S15/10	false	2003	1
0303700	0303700	16/163	15/10	false	2003	1
0303777	0303777	EJULU	S15/10	false	2003	1
0303790	0303790	MRTM1	14/140	false	2003	1
0301606	0301606	1602/7	9400208	false	2003	2
0301609	0301609	1602/7	9400208	false	2003	2
0301610	0301610	1602/7	9400208	false	2003	2
0301672	0301672	1602/7	9400208	false	2003	2
0301681	0301681	1602/7	9400201	false	2003	2
0301685	0301685	1602/7	9400201	false	2003	2
0301687	0301687	1602/7	9400201	false	2003	2
0301703	0301703	1602/7	9400201	false	2003	2
0301728	0301728	1602/7	9400201	false	2003	2
0301730	0301730	1602/7	9400201	false	2003	2
0301731	0301731	1602/7	9400201	false	2003	2
0301736	0301736	1602/7	9400201	false	2003	2
0301740	0301740	1602/7	9400201	false	2003	2
0301772	0301772	1602/7	9400208	false	2003	2
0301775	0301775	1602/7	9400208	false	2003	2
0301777	0301777	1602/7	9400208	false	2003	2
0301794	0301794	1207/17	9400225	false	2003	2
0301819	0301819	1602/7	9400208	false	2003	2
0301821	0301821	1602/7	9400208	false	2003	2
0301828	0301828	1602/7	9400208	false	2003	2
0301894	0301894	1602/7	9400201	false	2003	2
0301907	0301907	502/7	9400208	false	2003	2
0301909	0301909	502/7	9400208	false	2003	2
0301933	0301933	1602/7	9400208	false	2003	2
0301952	0301952	1207/17	9400131	false	2003	2
0301967	0301967	1207/17	9400131	false	2003	2
0301973	0301973	502/7	9400208	false	2003	2
0302027	0302027	1506/7	9400131	false	2003	2
0302118	0302118	1207/17	9400225	false	2003	2
0302132	0302132	502/7	9400201	false	2003	2
0302142	0302142	502/7	9400201	false	2003	2
0302160	0302160	502/7	9400201	false	2003	2
0302265	0302265	1207/17	9400208	false	2003	2
0302275	0302275	1207/17	9400208	false	2003	2
0302281	0302281	1207/17	9400208	false	2003	2
0302335	0302335	502/7	9400201	false	2003	2
0302342	0302342	502/7	9400201	false	2003	2
0302368	0302368	502/7	9400201	false	2003	2
0302374	0302374	502/7	9400201	false	2003	2
0302388	0302388	502/7	9400201	false	2003	2
0302403	0302403	502/7	9400201	false	2003	2
0302411	0302411	502/7	9400201	false	2003	2
0302481	0302481	1207/17	9400208	false	2003	2
0302496	0302496	1207/17	9400208	false	2003	2
0302511	0302511	1207/17	9400208	false	2003	2
0302897	0302897	1207/17	9400208	false	2003	2
0302905	0302905	1207/17	9400208	false	2003	2
0302908	0302908	1207/17	9400208	false	2003	2
0302909	0302909	1207/17	9400208	false	2003	2
0302930	0302930	1506/7	9400208	false	2003	2
0303063	0303063	1207/17	9400201	false	2003	2
0303195	0303195	1207/17	9400201	false	2003	2
0303301	0303301	1207/17	9400201	false	2003	2
0303324	0303324	1207/17	9400201	false	2003	2
0303326	0303326	1207/17	9400201	false	2003	2
0303328	0303328	1207/17	9400201	false	2003	2
0303331	0303331	502/7	9400208	false	2003	2
0303347	0303347	502/7	9400208	false	2003	2
0303356	0303356	502/7	9400208	false	2003	2
0303362	0303362	502/7	9400208	false	2003	2
0303387	0303387	502/7	9400208	false	2003	2
0303874	0303874	864	EJULU	false	2003	1
0303879	0303879	864	EJULU	false	2003	1
0303907	0303907	864	EJULU	false	2003	1
0303926	0303926	16/163	S15/10	false	2003	1
0303927	0303927	16/163	15/10	false	2003	1
0303940	0303940	16/163	S15/10	false	2003	1
0303984	0303984	864	EJULU	false	2003	1
0303990	0303990	864	EJULU	false	2003	1
0304082	0304082	16/163	15/10	false	2003	1
0304090	0304090	16/163	15/10	false	2003	1
0304099	0304099	16/163	15/10	false	2003	1
0304104	0304104	16/163	S15/10	false	2003	1
0304110	0304110	16/163	15/10	false	2003	1
0304156	0304156	EJULU	S15/10	false	2003	1
0304233	0304233	16/163	S15/10	false	2003	1
0304241	0304241	16/163	S15/10	false	2003	1
0304244	0304244	16/163	S15/10	false	2003	1
0304245	0304245	16/163	15/10	false	2003	1
0304254	0304254	16/163	15/10	false	2003	1
0304259	0304259	16/163	15/10	false	2003	1
0304309	0304309	EJULU	15/10	false	2003	1
0304351	0304351	16/163	10/3	false	2003	1
0304369	0304369	16/163	10/3	false	2003	1
0304398	0304398	16/163	10/3	false	2003	1
0304412	0304412	EJULU	15/10	false	2003	1
0304484	0304484	16/163	10/3	false	2003	1
0304492	0304492	16/163	10/3	false	2003	1
0304515	0304515	16/163	10/3	false	2003	1
0304535	0304535	16/163	10/3	false	2003	1
0304539	0304539	16/163	10/3	false	2003	1
0304543	0304543	16/163	10/3	false	2003	1
0304544	0304544	16/163	10/3	false	2003	1
0304556	0304556	EJULU	14/140	false	2003	1
0304635	0304635	16/163	864	false	2003	1
0304644	0304644	16/163	864	false	2003	1
0304666	0304666	16/163	864	false	2003	1
0304668	0304668	16/163	864	false	2003	1
0304669	0304669	16/163	864	false	2003	1
0304676	0304676	16/163	864	false	2003	1
0304678	0304678	16/163	864	false	2003	1
0304681	0304681	16/163	864	false	2003	1
0304713	0304713	EJULU	14/140	false	2003	1
0304774	0304774	MRTM1	13/005	false	2003	1
0304783	0304783	MRTM1	13/005	false	2003	1
0304789	0304789	MRTM1	13/005	false	2003	1
0304832	0304832	16/163	864	false	2003	1
0304848	0304848	16/163	864	false	2003	1
0304860	0304860	16/163	864	false	2003	1
0304889	0304889	16/163	864	false	2003	1
0304891	0304891	16/163	864	false	2003	1
0304893	0304893	16/163	864	false	2003	1
0304894	0304894	16/163	864	false	2003	1
0304951	0304951	864	6/8	false	2003	1
0304960	0304960	EJULU	14/140	false	2003	1
0304967	0304967	EJULU	14/140	false	2003	1
0304970	0304970	EJULU	14/140	false	2003	1
0304974	0304974	16/163	864	false	2003	1
0304991	0304991	16/163	13/005	false	2003	1
0304998	0304998	16/163	13/005	false	2003	1
0305000	0305000	16/163	13/005	false	2003	1
0305010	0305010	16/163	13/005	false	2003	1
0305057	0305057	EJULU	14/140	false	2003	1
0305068	0305068	EJULU	14/140	false	2003	1
0305083	0305083	EJULU	14/140	false	2003	1
0305106	0305106	EJULU	14/140	false	2003	1
0305180	0305180	15/10	10/3	false	2003	1
0305225	0305225	16/163	13/005	false	2003	1
0305233	0305233	6/8	10/3	false	2003	1
0305270	0305270	EJULU	6/8	false	2003	1
0305279	0305279	EJULU	6/8	false	2003	1
0305344	0305344	16/163	13/005	false	2003	1
0305353	0305353	16/163	13/005	false	2003	1
0305367	0305367	16/163	13/005	false	2003	1
0305374	0305374	16/163	13/005	false	2003	1
0305381	0305381	16/163	13/005	false	2003	1
0305426	0305426	13/005	14/140	false	2003	1
0305543	0305543	EJULU	16/163	false	2003	1
0305555	0305555	EJULU	16/163	false	2003	1
0305575	0305575	13/005	10/3	false	2003	1
0305602	0305602	16/163	14/140	false	2003	1
0305605	0305605	16/163	14/140	false	2003	1
0305615	0305615	16/163	14/140	false	2003	1
0305623	0305623	16/163	14/140	false	2003	1
0305624	0305624	16/163	14/140	false	2003	1
0305718	0305718	16/163	14/140	false	2003	1
0305723	0305723	16/163	14/140	false	2003	1
0305728	0305728	16/163	14/140	false	2003	1
0305737	0305737	16/163	14/140	false	2003	1
0305740	0305740	16/163	14/140	false	2003	1
0305785	0305785	16/163	14/140	false	2003	1
0305806	0305806	16/163	14/140	false	2003	1
0305822	0305822	6/8	14/140	false	2003	1
0305830	0305830	6/8	14/140	false	2003	1
0305832	0305832	6/8	14/140	false	2003	1
0305853	0305853	13/005	10/3	false	2003	1
0305875	0305875	14/140	13/005	false	2003	1
0305902	0305902	6/8	14/140	false	2003	1
0305967	0305967	EJULU	16/163	false	2003	1
0306005	0306005	EJULU	16/163	false	2003	1
0306018	0306018	EJULU	16/163	false	2003	1
0306029	0306029	16/163	14/140	false	2003	1
0306064	0306064	13/005	14/140	false	2003	1
0306067	0306067	13/005	14/140	false	2003	1
0306083	0306083	15/10	10/3	false	2003	1
0306096	0306096	15/10	10/3	false	2003	1
0304179	0304179	9400208	1602/7	false	2003	2
0305469	0305469	9400208	1602/7	false	2003	2
0305477	0305477	9400208	1602/7	false	2003	2
0305485	0305485	9400208	1602/7	false	2003	2
0305494	0305494	9400208	1602/7	false	2003	2
0305518	0305518	9400208	1602/7	false	2003	2
0306129	0306129	14/140	13/005	false	2003	1
0306131	0306131	14/140	13/005	false	2003	1
0306169	0306169	6/8	16/163	false	2003	1
0306184	0306184	EJULU	6/8	false	2003	1
0306189	0306189	EJULU	6/8	false	2003	1
0306210	0306210	6/8	14/140	false	2003	1
0306213	0306213	6/8	14/140	false	2003	1
0306227	0306227	16/163	6/8	false	2003	1
0306228	0306228	16/163	6/8	false	2003	1
0306238	0306238	16/163	6/8	false	2003	1
0306251	0306251	16/163	6/8	false	2003	1
0306269	0306269	6/8	14/140	false	2003	1
0306312	0306312	13/005	10/3	false	2003	1
0306330	0306330	14/140	13/005	false	2003	1
0306375	0306375	16/163	MRTM1	false	2003	1
0306405	0306405	16/163	MRTM1	false	2003	1
0306426	0306426	MRTM1	16/163	false	2003	1
0306520	0306520	16/163	MRTM1	false	2003	1
0306551	0306551	16/163	MRTM1	false	2003	1
0306560	0306560	16/163	MRTM1	false	2003	1
0306562	0306562	16/163	MRTM1	false	2003	1
0306567	0306567	16/163	MRTM1	false	2003	1
0306600	0306600	MRTM1	16/163	false	2003	1
0306607	0306607	16/163	MRTM1	false	2003	1
0306285	0306285	9400208	1602/7	false	2003	2
0306300	0306300	9400208	1602/7	false	2003	2
0306678	0306678	1506/7	9400131	false	2003	2
0306738	0306738	502/7	9400131	false	2003	2
0306825	0306825	502/7	9400131	false	2003	2
0306906	0306906	502/7	9400225	false	2003	2
0306909	0306909	502/7	9400225	false	2003	2
0400106	0400106	9400430	10/3	false	2004	2
0400120	0400120	9400430	10/3	false	2004	2
0400155	0400155	9400430	10/3	false	2004	2
0400206	0400206	9400201	16/163	false	2004	2
0400238	0400238	9400208	16/163	false	2004	2
0400283	0400283	9400225	16/163	false	2004	2
0400310	0400310	9400430	10/3	false	2004	2
0400359	0400359	9400430	10/3	false	2004	2
0400393	0400393	9400430	6/8	false	2004	2
0400396	0400396	9400430	6/8	false	2004	2
0400397	0400397	9400430	6/8	false	2004	2
0400421	0400421	9400430	10/3	false	2004	2
0400423	0400423	9400430	10/3	false	2004	2
0400424	0400424	9400430	10/3	false	2004	2
0400425	0400425	9400430	10/3	false	2004	2
0400426	0400426	9400430	10/3	false	2004	2
0400449	0400449	9400430	10/3	false	2004	2
0400458	0400458	9400430	10/3	false	2004	2
0400463	0400463	9400430	10/3	false	2004	2
0400464	0400464	9400430	10/3	false	2004	2
0400468	0400468	9400430	10/3	false	2004	2
0400479	0400479	9400430	10/3	false	2004	2
0400483	0400483	9400208	303/577	false	2004	2
0400487	0400487	9400208	303/577	false	2004	2
0400499	0400499	9400208	303/577	false	2004	2
0400528	0400528	9400201	303/577	false	2004	2
0400549	0400549	9400201	6/8	false	2004	2
0400550	0400550	9400201	6/8	false	2004	2
0400559	0400559	9400201	6/8	false	2004	2
0400582	0400582	9400430	BB35	false	2004	2
0400590	0400590	9400430	BB35	false	2004	2
0400625	0400625	9400430	303/577	false	2004	2
0400676	0400676	9400430	303/577	false	2004	2
0400710	0400710	9400201	6/8	false	2004	2
0400717	0400717	9400201	6/8	false	2004	2
0400763	0400763	9400430	303/577	false	2004	2
0400796	0400796	9400430	303/577	false	2004	2
0400807	0400807	9400430	303/577	false	2004	2
0400829	0400829	9400208	6/8	false	2004	2
0400830	0400830	9400208	6/8	false	2004	2
0400871	0400871	9400201	6/8	false	2004	2
0400911	0400911	9400430	303/577	false	2004	2
0400926	0400926	9400430	303/577	false	2004	2
0400941	0400941	9400430	303/577	false	2004	2
0400976	0400976	9400201	EJULU	false	2004	2
0400982	0400982	9400201	EJULU	false	2004	2
0401000	0401000	9400208	6/8	false	2004	2
0401006	0401006	9400208	6/8	false	2004	2
0401033	0401033	9400430	EJULU	false	2004	2
0401034	0401034	9400430	EJULU	false	2004	2
0401076	0401076	9400430	EJULU	false	2004	2
0401099	0401099	9400201	303/577	false	2004	2
0401112	0401112	9400201	303/577	false	2004	2
0401114	0401114	9400201	303/577	false	2004	2
0401121	0401121	9400201	303/577	false	2004	2
0401123	0401123	9400201	303/577	false	2004	2
0401136	0401136	9400430	EJULU	false	2004	2
0401142	0401142	9400430	EJULU	false	2004	2
0401153	0401153	9400430	EJULU	false	2004	2
0401159	0401159	9400430	EJULU	false	2004	2
0401242	0401242	9400258	6/8	false	2004	2
0401273	0401273	9400201	303/577	false	2004	2
0401277	0401277	9400201	303/577	false	2004	2
0401281	0401281	9400201	303/577	false	2004	2
0401295	0401295	9400201	303/577	false	2004	2
0401307	0401307	9400201	303/577	false	2004	2
0401311	0401311	9400201	303/577	false	2004	2
0401319	0401319	9400201	303/577	false	2004	2
0401328	0401328	9400201	303/577	false	2004	2
0401364	0401364	9400208	6/8	false	2004	2
0401375	0401375	9400430	EJULU	false	2004	2
0401403	0401403	9400430	EJULU	false	2004	2
0401425	0401425	9400430	EJULU	false	2004	2
0401434	0401434	9400430	EJULU	false	2004	2
0401460	0401460	9400430	14/140	false	2004	2
0401479	0401479	9400430	14/140	false	2004	2
0401496	0401496	9400430	14/140	false	2004	2
0401503	0401503	9400430	14/140	false	2004	2
0401508	0401508	9400430	14/140	false	2004	2
0401515	0401515	9400201	6/8	false	2004	2
0401527	0401527	9400201	6/8	false	2004	2
0401542	0401542	9400201	303/577	false	2004	2
0401603	0401603	9400208	6/8	false	2004	2
0401604	0401604	9400208	6/8	false	2004	2
0401605	0401605	9400208	6/8	false	2004	2
0401615	0401615	9400201	303/577	false	2004	2
0401618	0401618	9400201	303/577	false	2004	2
0401627	0401627	9400201	303/577	false	2004	2
0401642	0401642	9400201	303/577	false	2004	2
0401651	0401651	9400208	303/577	false	2004	2
0401662	0401662	9400208	303/577	false	2004	2
0401687	0401687	9400430	14/140	false	2004	2
0401689	0401689	9400430	14/140	false	2004	2
0401713	0401713	9400430	14/140	false	2004	2
0401720	0401720	9400430	14/140	false	2004	2
0401797	0401797	9400430	14/140	false	2004	2
0401806	0401806	9400430	14/140	false	2004	2
0401826	0401826	9400430	14/140	false	2004	2
0401840	0401840	9400430	14/140	false	2004	2
0401874	0401874	9400201	16/163	false	2004	2
0401875	0401875	9400201	16/163	false	2004	2
0401876	0401876	9400201	16/163	false	2004	2
0401932	0401932	9400201	16/163	false	2004	2
0401934	0401934	9400201	16/163	false	2004	2
0401997	0401997	9400208	16/163	false	2004	2
0402013	0402013	9400430	16/163	false	2004	2
0402024	0402024	9400430	16/163	false	2004	2
0402042	0402042	9400430	16/163	false	2004	2
0402055	0402055	9400430	16/163	false	2004	2
0402058	0402058	9400430	16/163	false	2004	2
0402067	0402067	9400430	16/163	false	2004	2
0402072	0402072	9400430	16/163	false	2004	2
0402087	0402087	9400201	16/163	false	2004	2
0402094	0402094	9400201	16/163	false	2004	2
0402106	0402106	9400201	16/163	false	2004	2
0402109	0402109	9400201	16/163	false	2004	2
0402120	0402120	9400201	16/163	false	2004	2
0402197	0402197	9400258	16/163	false	2004	2
0402234	0402234	9400430	16/163	false	2004	2
0402249	0402249	9400430	16/163	false	2004	2
0402254	0402254	9400430	16/163	false	2004	2
0402275	0402275	9400258	6/8	false	2004	2
0402339	0402339	9400201	BB35	false	2004	2
0402340	0402340	9400201	BB35	false	2004	2
0402386	0402386	9400258	16/163	false	2004	2
0402413	0402413	9400201	16/163	false	2004	2
0402435	0402435	9400201	16/163	false	2004	2
0402490	0402490	9400201	16/163	false	2004	2
0402505	0402505	9400201	6/8	false	2004	2
0402604	0402604	9400430	16/163	false	2004	2
0402605	0402605	9400430	16/163	false	2004	2
0402617	0402617	9400430	16/163	false	2004	2
0402631	0402631	9400430	16/163	false	2004	2
0402640	0402640	9400430	16/163	false	2004	2
0402658	0402658	9400430	16/163	false	2004	2
0402665	0402665	9400430	16/163	false	2004	2
0402726	0402726	9400201	BB35	false	2004	2
0402742	0402742	9400258	EJULU	false	2004	2
0402757	0402757	9400258	EJULU	false	2004	2
0402770	0402770	9400258	EJULU	false	2004	2
0402805	0402805	9400208	303/577	false	2004	2
0402816	0402816	9400208	303/577	false	2004	2
0402826	0402826	9400201	EJULU	false	2004	2
0402839	0402839	9400201	EJULU	false	2004	2
0402847	0402847	9400201	EJULU	false	2004	2
0402866	0402866	9400258	EJULU	false	2004	2
0402888	0402888	9400430	BB35	false	2004	2
0402900	0402900	9400430	BB35	false	2004	2
0402907	0402907	9400430	BB35	false	2004	2
0402909	0402909	9400430	BB35	false	2004	2
0402912	0402912	9400430	BB35	false	2004	2
0402928	0402928	9400430	BB35	false	2004	2
0402950	0402950	9400430	BB35	false	2004	2
0402993	0402993	9400258	EJULU	false	2004	2
0403036	0403036	9400201	BB35	false	2004	2
0403045	0403045	9400201	BB35	false	2004	2
0403049	0403049	9400201	BB35	false	2004	2
0403065	0403065	9400258	EJULU	false	2004	2
0403076	0403076	9400258	EJULU	false	2004	2
0403077	0403077	9400258	EJULU	false	2004	2
0403133	0403133	9400430	16/163	false	2004	2
0403138	0403138	9400430	16/163	false	2004	2
0403140	0403140	9400430	16/163	false	2004	2
0403145	0403145	9400430	BB35	false	2004	2
0403166	0403166	9400430	BB35	false	2004	2
0403187	0403187	9400430	BB35	false	2004	2
0403193	0403193	9400430	BB35	false	2004	2
0403227	0403227	9400258	6/8	false	2004	2
